LastUpdateDt,TIMECARD_ID,CLIENT_CODE,MATTER_CODE,MATTER_REGION_SRC,GROUP_MATTER_CODE,GROUP_MATTER_REGION_SRC,MATTER_COMPANY_CODE,MATTER_BILLABLE_TYPE_CODE,MATTER_CURRENCY_CODE,TIMEKEEPER_ID,FE_COMPANY_CODE,FE_OFFICE_CODE,FE_PRACTICE_GROUP_CODE,FE_TEAM_CODE,FE_REGION_SRC_TRAN,FE_COMPANY_CODE_TRAN,FE_OFFICE_CODE_TRAN,FE_PRACTICE_GROUP_CODE_TRAN,FE_GROUP_CODE,FE_SUB_GROUP_CODE,FE_BAND_GROUP_CODE,FE_BAND_LEVEL_CODE,TIMECARD_WORKED_DATE,TIMECARD_WORKED_CAL_PERIOD,TIMECARD_POST_DATE,TIMECARD_POST_CAL_PERIOD,CONFIDENTIAL_FLAG,PRICING_UNIT,HOURS_WORKED,TIMECARD_NARRATIVE,WORKED_STANDARD_RATE_DC,FEES_WORKED_AT_STANDARD_DC,WORKED_AGREED_RATE_DC,FEES_WORKED_AT_AGREED_DC,MATTER_DISCOUNT_DC,WIP_HOURS_WRITE_UP_DOWN_VALUE_DC,FEES_WORKED_AT_AGREED_NET_DC,FEES_BILLED_AT_STANDARD_DC,FEES_BILLED_AT_AGREED_DC,MATTER_DISCOUNT_BILLED_DC,FEES_BILLED_AT_AGREED_NET_DC,FEES_WRITE_UP_DOWN_DC,HOURS_WRITE_UP_DOWN_VALUE_DC,WORKED_FEES_BILLED_NET_DC,BILL_NUM,CANCEL_BILL_NUM,BILL_TYPE,BILL_DATE,BILL_CAL_PERIOD,BILL_CURRENCY_CODE,HOURS_BILLED,FEES_BILLED_DC,BAD_DEBT_WO_DC,FINAL_BILL_NUM,FINAL_BILL_FLAG,MATERIAL_GROUP,COLLECTED_CAL_PERIOD,COLLECTED_DATE,HOURS_COLLECTED,FEES_COLLECTED_DC,PHASE_SET_CODE,PHASE_SET_DESC,PHASE_CODE,PHASE_DESC,TASK_CODE,TASK_DESC,ACTIVITY_CODE,ACTIVITY_DESC,FIXED_FEE_ACTIVITY_CODE,FIXED_FEE_ACTIVITY_DESC
30/03/2026,2000255822,10043100,1000086386,NRFUS,1000086386,NRFUS,US11,1,USD,126296,US11,HOU1,PS,5258,NRFUS,US11,HOU1,PS,U,UE,PU,U3,20170419,201704,20170419,201704,N,WIP,0.08,"Telephone conference with Lanning, Alison regarding DRA time entries and absences.",290,23.2,290,23.2,0,0,23.2,0,0,0,0,0,0,0,, ,,,,,0,0,0,,0,ZFEE,,,0,0,NRFGD,NRF GLOBAL DISCOVERY, ,,DR3,OVERSIGHT AND MANAGEMENT, ,, ,
30/03/2026,2000255853,10043100,1000086386,NRFUS,1000086386,NRFUS,US11,1,USD,126296,US11,HOU1,PS,5258,NRFUS,US11,HOU1,PS,U,UE,PU,U3,20170419,201704,20170419,201704,N,WIP,0.3,Prepare and review correspondence to Jeff RIker at RHL regarding Zimmer Biomet India review.,290,87,290,87,0,0,87,0,0,0,0,0,0,0,, ,,,,,0,0,0,,0,ZFEE,,,0,0,NRFGD,NRF GLOBAL DISCOVERY, ,,DR3,OVERSIGHT AND MANAGEMENT, ,, ,
30/03/2026,2000255885,10043100,1000086386,NRFUS,1000086386,NRFUS,US11,1,USD,126296,US11,HOU1,PS,5258,NRFUS,US11,HOU1,PS,U,UE,PU,U3,20170419,201704,20170419,201704,N,WIP,0.2,Conference with Lori Williams regarding SuperValu estimate and review kickoff.,290,58,290,58,0,0,58,0,0,0,0,0,0,0,, ,,,,,0,0,0,,0,ZFEE,,,0,0,NRFGD,NRF GLOBAL DISCOVERY, ,,DR2,DOCUMENT REVIEW SETUP AND LAUNCH, ,, ,
30/03/2026,2000256518,10043100,1000086386,NRFUS,1000086386,NRFUS,US11,1,USD,126296,US11,HOU1,PS,5258,NRFUS,US11,HOU1,PS,U,UE,PU,U3,20170418,201704,20170418,201704,N,WIP,0.1,"Telephone conference with Tompkins, Josh regarding DRL problems with Axcelerate 4.",290,29,290,29,0,0,29,0,0,0,0,0,0,0,, ,,,,,0,0,0,,0,ZFEE,,,0,0,NRFGD,NRF GLOBAL DISCOVERY, ,,DR3,OVERSIGHT AND MANAGEMENT, ,, ,
30/03/2026,2000256540,10043100,1000086386,NRFUS,1000086386,NRFUS,US11,1,USD,126296,US11,HOU1,PS,5258,NRFUS,US11,HOU1,PS,U,UE,PU,U3,20170418,201704,20170418,201704,N,WIP,0.62,"Telephone conference with F. Baldridge, B Evans, and S Wiseman regarding Project Tang kickoff.",290,179.8,290,179.8,0,0,179.8,0,0,0,0,0,0,0,, ,,,,,0,0,0,,0,ZFEE,,,0,0,NRFGD,NRF GLOBAL DISCOVERY, ,,DR2,DOCUMENT REVIEW SETUP AND LAUNCH, ,, ,
30/03/2026,2000256577,10043100,1000086386,NRFUS,1000086386,NRFUS,US11,1,USD,126296,US11,HOU1,PS,5258,NRFUS,US11,HOU1,PS,U,UE,PU,U3,20170418,201704,20170418,201704,N,WIP,0.05,"Telephone conference with Wiseman, Savannah regarding Mandarin translation for Project Tang.",290,14.5,290,14.5,0,0,14.5,0,0,0,0,0,0,0,, ,,,,,0,0,0,,0,ZFEE,,,0,0,NRFGD,NRF GLOBAL DISCOVERY, ,,DR2,DOCUMENT REVIEW SETUP AND LAUNCH, ,, ,
30/03/2026,2000257324,10043100,1000086386,NRFUS,1000086386,NRFUS,US11,1,USD,126296,US11,HOU1,PS,5258,NRFUS,US11,HOU1,PS,U,UE,PU,U3,20170413,201704,20170413,201704,N,WIP,0.9,Create individual DRL reviewer metrics per request of F Baldridge.,290,261,290,261,0,0,261,0,0,0,0,0,0,0,, ,,,,,0,0,0,,0,ZFEE,,,0,0,NRFGD,NRF GLOBAL DISCOVERY, ,,DR1,ESTIMATES AND SCOPING, ,, ,
30/03/2026,2000257366,10043100,1000086386,NRFUS,1000086386,NRFUS,US11,1,USD,126296,US11,HOU1,PS,5258,NRFUS,US11,HOU1,PS,U,UE,PU,U3,20170413,201704,20170413,201704,N,WIP,1.1,Manage review setup and logistics for Project Tang review kickoff.,290,319,290,319,0,0,319,0,0,0,0,0,0,0,, ,,,,,0,0,0,,0,ZFEE,,,0,0,NRFGD,NRF GLOBAL DISCOVERY, ,,DR2,DOCUMENT REVIEW SETUP AND LAUNCH, ,, ,
30/03/2026,2000258104,10043100,1000086386,NRFUS,1000086386,NRFUS,US11,1,USD,126296,US11,HOU1,PS,5258,NRFUS,US11,HOU1,PS,U,UE,PU,U3,20170413,201704,20170413,201704,N,WIP,0.2,Teleconference with B Evans regarding Project Tang review kickoff.,290,58,290,58,0,0,58,0,0,0,0,0,0,0,, ,,,,,0,0,0,,0,ZFEE,,,0,0,NRFGD,NRF GLOBAL DISCOVERY, ,,DR2,DOCUMENT REVIEW SETUP AND LAUNCH, ,, ,
30/03/2026,2000258141,10043100,1000086386,NRFUS,1000086386,NRFUS,US11,1,USD,126296,US11,HOU1,PS,5258,NRFUS,US11,HOU1,PS,U,UE,PU,U3,20170413,201704,20170413,201704,N,WIP,0.5,Conference with DRLs regarding INtapp narratives and time entries.,290,145,290,145,0,0,145,0,0,0,0,0,0,0,, ,,,,,0,0,0,,0,ZFEE,,,0,0,NRFGD,NRF GLOBAL DISCOVERY, ,,DR2,DOCUMENT REVIEW SETUP AND LAUNCH, ,, ,
30/03/2026,2000258179,10043100,1000086386,NRFUS,1000086386,NRFUS,US11,1,USD,126296,US11,HOU1,PS,5258,NRFUS,US11,HOU1,PS,U,UE,PU,U3,20170413,201704,20170413,201704,N,WIP,0.5,Project Tang Kick-off Call with B. Evans and Epiq Systems team.,290,145,290,145,0,0,145,0,0,0,0,0,0,0,, ,,,,,0,0,0,,0,ZFEE,,,0,0,NRFGD,NRF GLOBAL DISCOVERY, ,,DR2,DOCUMENT REVIEW SETUP AND LAUNCH, ,, ,
30/03/2026,2000258919,10043100,1000086386,NRFUS,1000086386,NRFUS,US11,1,USD,126296,US11,HOU1,PS,5258,NRFUS,US11,HOU1,PS,U,UE,PU,U3,20170413,201704,20170413,201704,N,WIP,0.5,Conference with T. Ahmed regarding time entries and review performance.,290,145,290,145,0,0,145,0,0,0,0,0,0,0,, ,,,,,0,0,0,,0,ZFEE,,,0,0,NRFGD,NRF GLOBAL DISCOVERY, ,,DR3,OVERSIGHT AND MANAGEMENT, ,, ,
30/03/2026,2000258945,10043100,1000086386,NRFUS,1000086386,NRFUS,US11,1,USD,126296,US11,HOU1,PS,5258,NRFUS,US11,HOU1,PS,U,UE,PU,U3,20170413,201704,20170413,201704,N,WIP,0.3,Conference with L Williams regarding DRLs billable time entries.,290,87,290,87,0,0,87,0,0,0,0,0,0,0,, ,,,,,0,0,0,,0,ZFEE,,,0,0,NRFGD,NRF GLOBAL DISCOVERY, ,,DR3,OVERSIGHT AND MANAGEMENT, ,, ,
30/03/2026,2000258987,10043100,1000086386,NRFUS,1000086386,NRFUS,US11,1,USD,126296,US11,HOU1,PS,5258,NRFUS,US11,HOU1,PS,U,UE,PU,U3,20170412,201704,20170412,201704,N,WIP,0.3,(PM) Prepare review metrics for Zimmer Biomet India review.,290,87,290,87,0,0,87,0,0,0,0,0,0,0,, ,,,,,0,0,0,,0,ZFEE,,,0,0,NRFGD,NRF GLOBAL DISCOVERY, ,,DR3,OVERSIGHT AND MANAGEMENT, ,, ,
30/03/2026,2000259611,10043100,1000086386,NRFUS,1000086386,NRFUS,US11,1,USD,126296,US11,HOU1,PS,5258,NRFUS,US11,HOU1,PS,U,UE,PU,U3,20170412,201704,20170412,201704,N,WIP,0.2,Prepare correspondence to select members of DRL team regarding review rates for Willis Knighton review.,290,58,290,58,0,0,58,0,0,0,0,0,0,0,, ,,,,,0,0,0,,0,ZFEE,,,0,0,NRFGD,NRF GLOBAL DISCOVERY, ,,DR3,OVERSIGHT AND MANAGEMENT, ,, ,
30/03/2026,2000259651,10043100,1000086386,NRFUS,1000086386,NRFUS,US11,1,USD,126296,US11,HOU1,PS,5258,NRFUS,US11,HOU1,PS,U,UE,PU,U3,20170412,201704,20170412,201704,N,WIP,0.9,Teleconference with S Sessler regarding Business Intelligence filters in Project Moldova.,290,261,290,261,0,0,261,0,0,0,0,0,0,0,, ,,,,,0,0,0,,0,ZFEE,,,0,0,NRFGD,NRF GLOBAL DISCOVERY, ,,GCG4,PROGRAM MANAGEMENT / PROCESS IMPROVEMENT, ,, ,
30/03/2026,2000260501,10043100,1000086386,NRFUS,1000086386,NRFUS,US11,1,USD,126296,US11,HOU1,PS,5258,NRFUS,US11,HOU1,PS,U,UE,PU,U3,20170412,201704,20170412,201704,N,WIP,0.07,"Telephone conference with Williams, Lori regarding reviewer metrics for first day of Willis Knighton review.",290,20.3,290,20.3,0,0,20.3,0,0,0,0,0,0,0,, ,,,,,0,0,0,,0,ZFEE,,,0,0,NRFGD,NRF GLOBAL DISCOVERY, ,,DR2,DOCUMENT REVIEW SETUP AND LAUNCH, ,, ,
30/03/2026,2000260542,10043100,1000086386,NRFUS,1000086386,NRFUS,US11,1,USD,126296,US11,HOU1,PS,5258,NRFUS,US11,HOU1,PS,U,UE,PU,U3,20170412,201704,20170412,201704,N,WIP,0.09,"Telephone conference with Baldridge, Florinda regarding Project Moldova metrics.",290,26.1,290,26.1,0,0,26.1,0,0,0,0,0,0,0,, ,,,,,0,0,0,,0,ZFEE,,,0,0,NRFGD,NRF GLOBAL DISCOVERY, ,,DR3,OVERSIGHT AND MANAGEMENT, ,, ,
30/03/2026,2000260565,10043100,1000086386,NRFUS,1000086386,NRFUS,US11,1,USD,126296,US11,HOU1,PS,5258,NRFUS,US11,HOU1,PS,U,UE,PU,U3,20170412,201704,20170412,201704,N,WIP,0.25,Review and prepare correspondence to B Evans and Epiq staffing regarding Project Tang review kickoff.,290,72.5,290,72.5,0,0,72.5,0,0,0,0,0,0,0,, ,,,,,0,0,0,,0,ZFEE,,,0,0,NRFGD,NRF GLOBAL DISCOVERY, ,,DR2,DOCUMENT REVIEW SETUP AND LAUNCH, ,, ,
30/03/2026,2000260591,10043100,1000086386,NRFUS,1000086386,NRFUS,US11,1,USD,126296,US11,HOU1,PS,5258,NRFUS,US11,HOU1,PS,U,UE,PU,U3,20170412,201704,20170412,201704,N,WIP,1.3,Attend training on setting up review metrics community dashboard in Axcelerate Business Intelligence.,290,377,290,377,0,0,377,0,0,0,0,0,0,0,, ,,,,,0,0,0,,0,ZFEE,,,0,0,NRFGD,NRF GLOBAL DISCOVERY, ,,DR2,DOCUMENT REVIEW SETUP AND LAUNCH, ,, ,
30/03/2026,2000261413,10054525,1000352547,NRFUS,1000352547,NRFUS,US11,1,USD,123333,US11,NYC1,BF,1283,NRFUS,US11,NYC1,BF,P,PP,PL,L2,20161115,201611,20161115,201611,N,WIP,0.25,"Review and revise 36433509v1[US2015] - 2016 Statutory Installment Bonds (SIB) - Closing Documents $270,000 11/17/16 - 11/17/36 (20 YEARS RENEWAL) Village of Hagaman 11509639.200.doc",260,65,260,65,0,0,65,0,0,0,0,0,0,0,, ,,,,,0,0,0,,0,ZFEE,,,0,0,,, ,, ,, ,, ,
30/03/2026,2000261815,10043100,1000086386,NRFUS,1000086386,NRFUS,US11,1,USD,126296,US11,HOU1,PS,5258,NRFUS,US11,HOU1,PS,U,UE,PU,U3,20170412,201704,20170412,201704,N,WIP,1.1,Correspond with F Baldridge regarding Project Moldova review rates and prepare analysis of review rates and bulk tagging rates.,290,319,290,319,0,0,319,0,0,0,0,0,0,0,, ,,,,,0,0,0,,0,ZFEE,,,0,0,NRFGD,NRF GLOBAL DISCOVERY, ,,DR3,OVERSIGHT AND MANAGEMENT, ,, ,
30/03/2026,2000261843,10043100,1000086386,NRFUS,1000086386,NRFUS,US11,1,USD,126296,US11,HOU1,PS,5258,NRFUS,US11,HOU1,PS,U,UE,PU,U3,20170412,201704,20170412,201704,N,WIP,1.5,Attend Willis Knighton merits and technical training.,290,435,290,435,0,0,435,0,0,0,0,0,0,0,, ,,,,,0,0,0,,0,ZFEE,,,0,0,NRFGD,NRF GLOBAL DISCOVERY, ,,DR1,ESTIMATES AND SCOPING, ,, ,
30/03/2026,2000261870,10043100,1000086386,NRFUS,1000086386,NRFUS,US11,1,USD,126296,US11,HOU1,PS,5258,NRFUS,US11,HOU1,PS,U,UE,PU,U3,20170411,201704,20170411,201704,N,WIP,0.1,Teleconference with S Sessler regarding VistaVu QC workflow creation.,290,29,290,29,0,0,29,0,0,0,0,0,0,0,, ,,,,,0,0,0,,0,ZFEE,,,0,0,NRFGD,NRF GLOBAL DISCOVERY, ,,DR2,DOCUMENT REVIEW SETUP AND LAUNCH, ,, ,
30/03/2026,2000262506,10043100,1000086386,NRFUS,1000086386,NRFUS,US11,1,USD,126296,US11,HOU1,PS,5258,NRFUS,US11,HOU1,PS,U,UE,PU,U3,20170411,201704,20170411,201704,N,WIP,0.1,"Prepare correspondence to S Sessler regarding QC workflow, batches, and QC review percentages for VistaVu review.",290,29,290,29,0,0,29,0,0,0,0,0,0,0,, ,,,,,0,0,0,,0,ZFEE,,,0,0,NRFGD,NRF GLOBAL DISCOVERY, ,,DR2,DOCUMENT REVIEW SETUP AND LAUNCH, ,, ,
30/03/2026,2000262537,10043100,1000086386,NRFUS,1000086386,NRFUS,US11,1,USD,126296,US11,HOU1,PS,5258,NRFUS,US11,HOU1,PS,U,UE,PU,U3,20170411,201704,20170411,201704,N,WIP,0.1,(PM) Modify Vista Vu coding template to remove additional priv type field.,290,29,290,29,0,0,29,0,0,0,0,0,0,0,, ,,,,,0,0,0,,0,ZFEE,,,0,0,NRFGD,NRF GLOBAL DISCOVERY, ,,DR2,DOCUMENT REVIEW SETUP AND LAUNCH, ,, ,
30/03/2026,2000262568,10043100,1000086386,NRFUS,1000086386,NRFUS,US11,1,USD,126296,US11,HOU1,PS,5258,NRFUS,US11,HOU1,PS,U,UE,PU,U3,20170411,201704,20170411,201704,N,WIP,0.4,(PM) Prepare daily metrics (4/11) and prepare analysis and report to legal team regarding same.,290,116,290,116,0,0,116,0,0,0,0,0,0,0,, ,,,,,0,0,0,,0,ZFEE,,,0,0,NRFGD,NRF GLOBAL DISCOVERY, ,,DR3,OVERSIGHT AND MANAGEMENT, ,, ,
30/03/2026,2000263300,10043100,1000086386,NRFUS,1000086386,NRFUS,US11,1,USD,126296,US11,HOU1,PS,5258,NRFUS,US11,HOU1,PS,U,UE,PU,U3,20170411,201704,20170411,201704,N,WIP,0.2,Manage administrative tasks and questions for DRLs.,290,58,290,58,0,0,58,0,0,0,0,0,0,0,, ,,,,,0,0,0,,0,ZFEE,,,0,0,NRFGD,NRF GLOBAL DISCOVERY, ,,DR3,OVERSIGHT AND MANAGEMENT, ,, ,
30/03/2026,2000263340,10043100,1000086386,NRFUS,1000086386,NRFUS,US11,1,USD,126296,US11,HOU1,PS,5258,NRFUS,US11,HOU1,PS,U,UE,PU,U3,20170411,201704,20170411,201704,N,WIP,0.1,Conference with F Baldridge regarding SMART TEchnologies II review metrics.,290,29,290,29,0,0,29,0,0,0,0,0,0,0,, ,,,,,0,0,0,,0,ZFEE,,,0,0,NRFGD,NRF GLOBAL DISCOVERY, ,,DR3,OVERSIGHT AND MANAGEMENT, ,, ,
30/03/2026,2000263368,10043100,1000086386,NRFUS,1000086386,NRFUS,US11,1,USD,126296,US11,HOU1,PS,5258,NRFUS,US11,HOU1,PS,U,UE,PU,U3,20170411,201704,20170411,201704,N,WIP,0.6,Prepare for status of active projects meeting (rescheduled for 4/13).,290,174,290,174,0,0,174,0,0,0,0,0,0,0,, ,,,,,0,0,0,,0,ZFEE,,,0,0,NRFGD,NRF GLOBAL DISCOVERY, ,,DR3,OVERSIGHT AND MANAGEMENT, ,, ,
30/03/2026,2000264200,10043100,1000086386,NRFUS,1000086386,NRFUS,US11,1,USD,126296,US11,HOU1,PS,5258,NRFUS,US11,HOU1,PS,U,UE,PU,U3,20170404,201704,20170404,201704,N,WIP,0.7,Organize and set-up Zimmer Biomet India review.,290,203,290,203,0,0,203,0,0,0,0,0,0,0,, ,,,,,0,0,0,,0,ZFEE,,,0,0,NRFGD,NRF GLOBAL DISCOVERY, ,,DR2,DOCUMENT REVIEW SETUP AND LAUNCH, ,, ,
30/03/2026,2000264234,10043100,1000086386,NRFUS,1000086386,NRFUS,US11,1,USD,126296,US11,HOU1,PS,5258,NRFUS,US11,HOU1,PS,U,UE,PU,U3,20170327,201703,20170327,201703,N,WIP,0.8,Conference with F. Baldridge regarding Energizer staffing.,290,232,290,232,0,0,232,0,0,0,0,0,0,0,, ,,,,,0,0,0,,0,ZFEE,,,0,0,NRFGD,NRF GLOBAL DISCOVERY, ,,DR2,DOCUMENT REVIEW SETUP AND LAUNCH, ,, ,
30/03/2026,2000264263,10043100,1000086386,NRFUS,1000086386,NRFUS,US11,1,USD,126296,US11,HOU1,PS,5258,NRFUS,US11,HOU1,PS,U,UE,PU,U3,20170327,201703,20170327,201703,N,WIP,0.9,Teleconference with B. Evans regarding revisions to Energizer review manual.,290,261,290,261,0,0,261,0,0,0,0,0,0,0,, ,,,,,0,0,0,,0,ZFEE,,,0,0,NRFGD,NRF GLOBAL DISCOVERY, ,,DR2,DOCUMENT REVIEW SETUP AND LAUNCH, ,, ,
30/03/2026,2000264299,10043100,1000086386,NRFUS,1000086386,NRFUS,US11,1,USD,126296,US11,HOU1,PS,5258,NRFUS,US11,HOU1,PS,U,UE,PU,U3,20170320,201703,20170320,201703,N,WIP,0.03,Prepare correspondence to usdraall@nortonrosefulbright.com regarding Headphones for Document Review Attorneys.,290,8.7,290,8.7,0,0,8.7,0,0,0,0,0,0,0,, ,,,,,0,0,0,,0,ZFEE,,,0,0,NRFGD,NRF GLOBAL DISCOVERY, ,,DR3,OVERSIGHT AND MANAGEMENT, ,, ,
30/03/2026,2000264704,10054525,1000352547,NRFUS,1000352547,NRFUS,US11,1,USD,123333,US11,NYC1,BF,1283,NRFUS,US11,NYC1,BF,P,PP,PL,L2,20161118,201611,20161118,201611,N,WIP,0.25,Review and revise 48826708v1[USFIRM] - Authorization Sheet Village of Hagaman.xlsx,260,65,260,65,0,0,65,0,0,0,0,0,0,0,, ,,,,,0,0,0,,0,ZFEE,,,0,0,,, ,, ,, ,, ,
30/03/2026,2000265193,10043100,1000086386,NRFUS,1000086386,NRFUS,US11,1,USD,126296,US11,HOU1,PS,5258,NRFUS,US11,HOU1,PS,U,UE,PU,U3,20170320,201703,20170320,201703,N,WIP,0.19,"Telephone conference with Xu, Jimmy regarding preparing metrics for Vanrx.",290,55.1,290,55.1,0,0,55.1,0,0,0,0,0,0,0,, ,,,,,0,0,0,,0,ZFEE,,,0,0,NRFGD,NRF GLOBAL DISCOVERY, ,,DR3,OVERSIGHT AND MANAGEMENT, ,, ,
30/03/2026,2000265740,10043100,1000086386,NRFUS,1000086386,NRFUS,US11,1,USD,126296,US11,HOU1,PS,5258,NRFUS,US11,HOU1,PS,U,UE,PU,U3,20170320,201703,20170320,201703,N,WIP,0.2,"Telephone conference with Sozonova, Irina regarding Vanrx review .",290,58,290,58,0,0,58,0,0,0,0,0,0,0,, ,,,,,0,0,0,,0,ZFEE,,,0,0,NRFGD,NRF GLOBAL DISCOVERY, ,,DR2,DOCUMENT REVIEW SETUP AND LAUNCH, ,, ,
30/03/2026,2000265776,10043100,1000086386,NRFUS,1000086386,NRFUS,US11,1,USD,126296,US11,HOU1,PS,5258,NRFUS,US11,HOU1,PS,U,UE,PU,U3,20170324,201703,20170324,201703,N,WIP,0.08,"Prepare correspondence to John Cassell (Norton Rose Fulbright Canada LL...), Michelle Linkletter (Norton Rose Fulbright Ca...), Baldridge, Florinda forwarding Review Manual Template for use in creating a document review protocol manual.",290,23.2,290,23.2,0,0,23.2,0,0,0,0,0,0,0,, ,,,,,0,0,0,,0,ZFEE,,,0,0,NRFGD,NRF GLOBAL DISCOVERY, ,,DR2,DOCUMENT REVIEW SETUP AND LAUNCH, ,, ,
30/03/2026,2000266909,10043100,1000086386,NRFUS,1000086386,NRFUS,US11,1,USD,126296,US11,HOU1,PS,5258,NRFUS,US11,HOU1,PS,U,UE,PU,U3,20170324,201703,20170324,201703,N,WIP,0.04,"Prepare correspondence to ecrawley@dtiglobal.com, Mark Habbinga (EPIQ Systems, Inc.), asbrown@epiqsystems.com, Emily Johnston (EPIQ Systems, Inc.), jessica.baldauf@nortonrosefu regarding staffing request fr Energizer document review.",290,11.6,290,11.6,0,0,11.6,0,0,0,0,0,0,0,, ,,,,,0,0,0,,0,ZFEE,,,0,0,NRFGD,NRF GLOBAL DISCOVERY, ,,DR2,DOCUMENT REVIEW SETUP AND LAUNCH, ,, ,
30/03/2026,2000266947,10043100,1000086386,NRFUS,1000086386,NRFUS,US11,1,USD,126296,US11,HOU1,PS,5258,NRFUS,US11,HOU1,PS,U,UE,PU,U3,20170324,201703,20170324,201703,N,WIP,0.39,Review and revise Review Workflow_Template for use in document review projects.,290,113.1,290,113.1,0,0,113.1,0,0,0,0,0,0,0,, ,,,,,0,0,0,,0,ZFEE,,,0,0,NRFGD,NRF GLOBAL DISCOVERY, ,,GCG4,PROGRAM MANAGEMENT / PROCESS IMPROVEMENT, ,, ,
30/03/2026,2000266987,10043100,1000086386,NRFUS,1000086386,NRFUS,US11,1,USD,126296,US11,HOU1,PS,5258,NRFUS,US11,HOU1,PS,U,UE,PU,U3,20170324,201703,20170324,201703,N,WIP,0.4,Prepare review metrics for Project Moldova.,290,116,290,116,0,0,116,0,0,0,0,0,0,0,, ,,,,,0,0,0,,0,ZFEE,,,0,0,NRFGD,NRF GLOBAL DISCOVERY, ,,DR2,DOCUMENT REVIEW SETUP AND LAUNCH, ,, ,
30/03/2026,2000267533,10043100,1000086386,NRFUS,1000086386,NRFUS,US11,1,USD,126296,US11,HOU1,PS,5258,NRFUS,US11,HOU1,PS,U,UE,PU,U3,20170324,201703,20170324,201703,N,WIP,0.1,Teleconference with Ashleigh Brown at Epiq Systems regarding staffing for Energizer document review.,290,29,290,29,0,0,29,0,0,0,0,0,0,0,, ,,,,,0,0,0,,0,ZFEE,,,0,0,NRFGD,NRF GLOBAL DISCOVERY, ,,DR2,DOCUMENT REVIEW SETUP AND LAUNCH, ,, ,
30/03/2026,2000267565,10043100,1000086386,NRFUS,1000086386,NRFUS,US11,1,USD,126296,US11,HOU1,PS,5258,NRFUS,US11,HOU1,PS,U,UE,PU,U3,20170324,201703,20170324,201703,N,WIP,0.2,Teleconference with S. Sessler regarding Epiq pricing.,290,58,290,58,0,0,58,0,0,0,0,0,0,0,, ,,,,,0,0,0,,0,ZFEE,,,0,0,NRFGD,NRF GLOBAL DISCOVERY, ,,GCG5,FINANCIAL ADMINISTRATION / OPERATIONS, ,, ,
30/03/2026,2000268202,10043100,1000086386,NRFUS,1000086386,NRFUS,US11,1,USD,126296,US11,HOU1,PS,5258,NRFUS,US11,HOU1,PS,U,UE,PU,U3,20170324,201703,20170324,201703,N,WIP,1.9,Provide management and oversight to Document Review Attorneys regarding Project Moldova.,290,551,290,551,0,0,551,0,0,0,0,0,0,0,, ,,,,,0,0,0,,0,ZFEE,,,0,0,NRFGD,NRF GLOBAL DISCOVERY, ,,DR2,DOCUMENT REVIEW SETUP AND LAUNCH, ,, ,
30/03/2026,2000268235,10043100,1000086386,NRFUS,1000086386,NRFUS,US11,1,USD,126296,US11,HOU1,PS,5258,NRFUS,US11,HOU1,PS,U,UE,PU,U3,20170324,201703,20170324,201703,N,WIP,0.24,"Prepare correspondence to Robin Cardillo (Norton Rose Fulbright Canada ...), Stephen Nattrass (Norton Rose Fulbright Canad...) regarding Project Moldova batching issues.",290,69.6,290,69.6,0,0,69.6,0,0,0,0,0,0,0,, ,,,,,0,0,0,,0,ZFEE,,,0,0,NRFGD,NRF GLOBAL DISCOVERY, ,,DR1,ESTIMATES AND SCOPING, ,, ,
30/03/2026,2000269718,10043100,1000086386,NRFUS,1000086386,NRFUS,US11,1,USD,126296,US11,HOU1,PS,5258,NRFUS,US11,HOU1,PS,U,UE,PU,U3,20170324,201703,20170324,201703,N,WIP,0.02,"Prepare correspondence to Lopez, Sofia regarding RE: Intapp Billing",290,5.8,290,5.8,0,0,5.8,0,0,0,0,0,0,0,, ,,,,,0,0,0,,0,ZFEE,,,0,0,NRFGD,NRF GLOBAL DISCOVERY, ,,DR3,OVERSIGHT AND MANAGEMENT, ,, ,
30/03/2026,2000269746,10043100,1000086386,NRFUS,1000086386,NRFUS,US11,1,USD,126296,US11,HOU1,PS,5258,NRFUS,US11,HOU1,PS,U,UE,PU,U3,20170323,201703,20170323,201703,N,WIP,0.1,Prepare correspondence to R. Cardillo regarding QC of documents,290,29,290,29,0,0,29,0,0,0,0,0,0,0,, ,,,,,0,0,0,,0,ZFEE,,,0,0,NRFGD,NRF GLOBAL DISCOVERY, ,,DR2,DOCUMENT REVIEW SETUP AND LAUNCH, ,, ,
30/03/2026,2000269783,10043100,1000086386,NRFUS,1000086386,NRFUS,US11,1,USD,126296,US11,HOU1,PS,5258,NRFUS,US11,HOU1,PS,U,UE,PU,U3,20170323,201703,20170323,201703,N,WIP,0.1,Teleconference with F. Baldridge regarding Project Moldova kickoff.,290,29,290,29,0,0,29,0,0,0,0,0,0,0,, ,,,,,0,0,0,,0,ZFEE,,,0,0,NRFGD,NRF GLOBAL DISCOVERY, ,,DR1,ESTIMATES AND SCOPING, ,, ,
